107,135,136,143,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,timestamp
1,0,98,53,9281.98,89.79999999999995,4.852,98,543623073,222722830,2025-06-15 15:59:05+00:00
1,0,96,53,9326.45,89.0,5.393,96,543624336,222716282,2025-06-15 15:59:14+00:00
1,2,99,53,9363.68,89.0,5.197,99,543625185,222710694,2025-06-15 15:59:21+00:00
1,2,102,53,9374.8,89.0,5.169,102,543625631,222709143,2025-06-15 15:59:23+00:00
1,3,105,53,9390.57,89.79999999999995,5.561,105,543626417,222706999,2025-06-15 15:59:26+00:00
1,3,105,53,9401.49,90.20000000000005,5.533,105,543627013,222705542,2025-06-15 15:59:28+00:00
1,9,103,53,9445.39,89.79999999999995,4.899,103,543629307,222699717,2025-06-15 15:59:36+00:00
1,5,99,53,9460.19,90.39999999999998,4.908,99,543629919,222697644,2025-06-15 15:59:39+00:00
1,5,96,53,9470.27,90.60000000000002,4.983,96,543630312,222696211,2025-06-15 15:59:41+00:00
1,3,93,53,9475.23,90.60000000000002,5.123,93,543630501,222695493,2025-06-15 15:59:42+00:00
1,1,93,53,9490.39,91.0,5.197,93,543631073,222693312,2025-06-15 15:59:45+00:00
1,0,96,53,9511.17,90.79999999999995,5.272,96,543631881,222690334,2025-06-15 15:59:49+00:00
1,1,97,53,9528.75,91.39999999999998,3.984,97,543632563,222687874,2025-06-15 15:59:53+00:00
1,0,93,53,9547.71,90.39999999999998,5.682,93,543633286,222685127,2025-06-15 15:59:58+00:00
1,1,92,53,9552.04,91.20000000000005,4.292,92,543633430,222684526,2025-06-15 15:59:59+00:00
1,9,97,53,9574.94,88.0,2.706,97,543634236,222681209,2025-06-15 16:00:05+00:00
1,3,103,53,9577.56,87.79999999999995,2.398,103,543634145,222680829,2025-06-15 16:00:06+00:00
1,1,104,53,9586.51,88.79999999999995,2.818,104,543633621,222679653,2025-06-15 16:00:09+00:00
1,3,105,53,9596.57,90.39999999999998,2.622,105,543632662,222678933,2025-06-15 16:00:13+00:00
1,7,106,53,9609.17,91.79999999999995,2.379,106,543631912,222677372,2025-06-15 16:00:18+00:00
1,3,106,53,9626.49,89.60000000000002,4.6,106,543630430,222675693,2025-06-15 16:00:23+00:00
1,9,103,53,9647.91,87.60000000000002,5.692,103,543628604,222673647,2025-06-15 16:00:27+00:00
1,9,103,53,9653.7,87.20000000000005,5.682,103,543628148,222673058,2025-06-15 16:00:28+00:00
1,19,100,53,9681.06,87.20000000000005,5.16,100,543625936,222670354,2025-06-15 16:00:33+00:00
1,16,97,53,9686.18,87.20000000000005,4.927,97,543625528,222669836,2025-06-15 16:00:34+00:00
1,13,94,53,9691.65,87.0,4.964,94,543625109,222669303,2025-06-15 16:00:35+00:00
1,11,93,53,9696.73,86.60000000000002,4.964,93,543624708,222668805,2025-06-15 16:00:36+00:00
1,3,90,53,9706.08,86.39999999999998,4.759,90,543623963,222667868,2025-06-15 16:00:38+00:00
1,2,87,53,9715.03,86.20000000000005,4.619,87,543623272,222666877,2025-06-15 16:00:40+00:00
1,2,83,53,9724.37,87.60000000000002,4.628,83,543622541,222665888,2025-06-15 16:00:42+00:00
1,1,82,53,9733.12,87.60000000000002,4.283,82,543621727,222665182,2025-06-15 16:00:44+00:00
1,1,83,53,9737.11,88.0,4.04,83,543621289,222665117,2025-06-15 16:00:45+00:00
1,1,82,53,9745.14,87.39999999999998,4.199,82,543620441,222665367,2025-06-15 16:00:47+00:00
1,0,85,53,9756.75,86.60000000000002,4.152,85,543619169,222665791,2025-06-15 16:00:50+00:00
1,1,84,53,9782.9,86.0,4.488,84,543616409,222666878,2025-06-15 16:00:56+00:00
1,6,87,53,9801.49,86.60000000000002,1.913,87,543614531,222667565,2025-06-15 16:01:01+00:00
1,6,90,53,9803.77,88.39999999999998,2.006,90,543614317,222667719,2025-06-15 16:01:02+00:00
1,5,94,53,9808.22,88.60000000000002,2.062,94,543613868,222667881,2025-06-15 16:01:04+00:00
1,3,96,53,9817.15,88.79999999999995,2.575,96,543612931,222668255,2025-06-15 16:01:08+00:00
1,3,99,53,9829.58,88.79999999999995,1.549,99,543611594,222668669,2025-06-15 16:01:13+00:00
1,5,102,53,9839.77,88.39999999999998,2.603,102,543610532,222668931,2025-06-15 16:01:17+00:00
1,3,105,53,9844.44,88.60000000000002,2.51,105,543610077,222669174,2025-06-15 16:01:19+00:00
1,3,108,53,9849.23,88.60000000000002,2.855,108,543609551,222669286,2025-06-15 16:01:21+00:00
1,2,111,53,9855.2,89.39999999999998,3.163,111,543608916,222669380,2025-06-15 16:01:23+00:00
1,2,111,53,9858.93,90.0,3.34,111,543608535,222669392,2025-06-15 16:01:24+00:00
1,3,114,53,9873.14,89.60000000000002,3.574,114,543607000,222669654,2025-06-15 16:01:28+00:00
1,3,117,53,9880.86,89.60000000000002,3.854,117,543606165,222669863,2025-06-15 16:01:30+00:00
1,2,120,53,9884.95,89.20000000000005,3.947,120,543605730,222669899,2025-06-15 16:01:31+00:00
1,1,123,53,9889.17,89.20000000000005,4.852,123,543605206,222669815,2025-06-15 16:01:32+00:00
1,0,126,53,9901.43,89.20000000000005,3.023,126,543603952,222669834,2025-06-15 16:01:35+00:00
1,1,125,53,9904.87,89.39999999999998,2.902,125,543603595,222669814,2025-06-15 16:01:36+00:00
1,1,124,53,9918.45,91.20000000000005,3.256,124,543602144,222669233,2025-06-15 16:01:41+00:00
1,1,121,53,9929.76,92.39999999999998,3.35,121,543601052,222668576,2025-06-15 16:01:44+00:00
1,1,119,53,9940.29,93.79999999999995,4.031,119,543600325,222667341,2025-06-15 16:01:47+00:00
1,1,120,53,9958.02,94.79999999999995,3.238,120,543600071,222664676,2025-06-15 16:01:52+00:00
1,1,120,53,9963.9,94.20000000000005,2.342,120,543599671,222663655,2025-06-15 16:01:54+00:00
1,1,120,53,9968.31,95.0,2.221,120,543599153,222663516,2025-06-15 16:01:56+00:00
1,0,117,53,9974.21,95.39999999999998,0.746,117,543598671,222663700,2025-06-15 16:02:00+00:00
1,1,116,53,9974.84,95.20000000000005,0.261,116,543598626,222663699,2025-06-15 16:02:01+00:00
